,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
5334,     162 199  2,Nepal,2016,province 3,45,9,1,urban,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,11.0,2,3,male,active in last 4 weeks,2,,,,,,,,
5335,     162 207  3,Nepal,2016,province 3,49,0,1,urban,richer,3,does not own,does not own,0,0,currently working,1,cash and in-kind,husband/partner doesn't bring in money,11.0,4,4,male,active in last 4 weeks,2,,respondent and husband/partner,0,0,0,0,0,0
5336,     162 214  4,Nepal,2016,province 3,29,9,1,urban,middle,2,does not own,does not own,0,0,currently working,1,cash only,more than him,10.0,7,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5337,     163   4  1,Nepal,2016,province 3,38,0,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,0.0,5,4,female,active in last 4 weeks,2,husband wants more,,,,,,,
5339,     163   7  2,Nepal,2016,province 3,37,0,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,not paid,,0.0,6,4,male,active in last 4 weeks,4,both want same,,,,,,,
5342,     163   9  2,Nepal,2016,province 3,30,3,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,less than him,4.0,8,4,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5343,     163   9  7,Nepal,2016,province 3,25,10,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,10.0,8,1,male,active in last 4 weeks,2,both want same,,,,,,,
5344,     163  12  3,Nepal,2016,province 3,19,9,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,3,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
5346,     163  16  1,Nepal,2016,province 3,31,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,1.0,5,4,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,0,0,0,0,0,0
5348,     163  24  4,Nepal,2016,province 3,25,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,10.0,5,1,male,active in last 4 weeks,2,both want same,,,,,,,
5349,     163  26  1,Nepal,2016,province 3,22,10,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,10.0,3,0,female,not active in last 4 weeks - not postpartum abstinence,1,both want same,,,,,,,
5350,     163  26  2,Nepal,2016,province 3,33,11,1,rural,poorer,1,does not own,alone only,0,1,currently working,1,cash only,more than him,6.0,3,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,0,0,0,0,0,0
5351,     163  29  2,Nepal,2016,province 3,48,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,6,6,male,active in last 4 weeks,2,both want same,,,,,,,
5355,     163  34  3,Nepal,2016,province 3,25,9,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,6,3,male,active in last 4 weeks,2,both want same,,,,,,,
5356,     163  36  3,Nepal,2016,province 3,29,6,1,rural,poorer,1,alone only,does not own,1,0,currently working,1,not paid,,10.0,5,2,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,,0,0,0,0,0,0
5357,     163  38  2,Nepal,2016,province 3,43,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,10.0,6,5,male,active in last 4 weeks,3,both want same,,,,,,,
5362,     163  46  2,Nepal,2016,province 3,47,0,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,not paid,,0.0,7,4,male,active in last 4 weeks,2,,,,,,,,
5363,     163  46  3,Nepal,2016,province 3,21,10,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,10.0,7,1,male,not active in last 4 weeks - not postpartum abstinence,1,both want same,respondent and husband/partner,1,0,0,0,1,1
5365,     163  48  2,Nepal,2016,province 3,35,6,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,11.0,6,5,male,not active in last 4 weeks - not postpartum abstinence,2,,,,,,,,
5367,     163  48  6,Nepal,2016,province 3,26,10,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,11.0,6,0,male,active in last 4 weeks,2,,,,,,,,
5368,     163  51  2,Nepal,2016,province 3,45,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,11.0,5,5,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5370,     163  53  2,Nepal,2016,province 3,24,9,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,cash only,less than him,10.0,5,2,male,active in last 4 weeks,1,husband wants more,respondent and husband/partner,,,,,,
5371,     163  55  4,Nepal,2016,province 3,20,11,1,rural,middle,2,does not own,does not own,0,0,no,0,,,10.0,4,0,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5372,     163  58  2,Nepal,2016,province 3,22,7,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,8.0,4,2,male,active in last 4 weeks,1,husband wants more,,,,,,,
5373,     163  60  4,Nepal,2016,province 3,29,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,8,4,male,active in last 4 weeks,3,,,0,0,0,0,0,0
5375,     163  68  3,Nepal,2016,province 3,27,9,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,10.0,3,0,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5376,     164   2  2,Nepal,2016,province 3,28,5,1,rural,poorer,1,alone only,alone only,1,1,currently working,1,not paid,,10.0,7,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5377,     164   2  5,Nepal,2016,province 3,30,4,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,6.0,7,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5378,     164  12  1,Nepal,2016,province 3,44,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,4,4,female,active in last 4 weeks,2,,,,,,,,
5380,     164  17  3,Nepal,2016,province 3,23,9,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,8.0,5,1,male,not active in last 4 weeks - postpartum abstinence,1,both want same,,,,,,,
5381,     164  32  2,Nepal,2016,province 3,21,8,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,4,2,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5382,     164  52  2,Nepal,2016,province 3,47,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,3.0,5,4,male,not active in last 4 weeks - not postpartum abstinence,2,,,0,1,0,0,1,1
5384,     164  67  1,Nepal,2016,province 3,33,4,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,5.0,1,4,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,,,,,,,
5385,     164  72  1,Nepal,2016,province 3,37,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,0.0,5,5,female,active in last 4 weeks,2,,,,,,,,
5386,     164  72  3,Nepal,2016,province 3,16,6,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,4.0,5,0,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
5387,     164  87  4,Nepal,2016,province 3,18,6,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,10.0,4,0,male,active in last 4 weeks,2,both want same,,,,,,,
5388,     164  92  4,Nepal,2016,province 3,20,11,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,4,0,male,active in last 4 weeks,1,husband wants more,,0,0,0,0,0,0
5389,     164  97  1,Nepal,2016,province 3,30,7,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,8.0,3,2,female,not active in last 4 weeks - postpartum abstinence,2,husband wants fewer,,,,,,,
5390,     164 107  2,Nepal,2016,province 3,44,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,0.0,3,4,male,active in last 4 weeks,2,,,,,,,,
5391,     164 113  1,Nepal,2016,province 3,47,0,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,0.0,2,3,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
5393,     164 123  2,Nepal,2016,province 3,36,7,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,8.0,6,3,male,active in last 4 weeks,2,,,0,0,0,0,0,0
5394,     165   3  2,Nepal,2016,province 3,38,0,1,rural,poorer,1,does not own,alone only,0,1,currently working,1,not paid,,11.0,5,4,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
5397,     165  12  2,Nepal,2016,province 3,26,4,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,5.0,8,2,female,active in last 4 weeks,2,both want same,,,,,,,
5398,     165  12  5,Nepal,2016,province 3,17,10,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,9.0,8,0,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5401,     165  38  1,Nepal,2016,province 3,34,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,4,female,active in last 4 weeks,2,both want same,,,,,,,
5403,     165  47  3,Nepal,2016,province 3,17,9,1,rural,poorest,0,does not own,does not own,0,0,no,0,,,8.0,4,1,male,active in last 4 weeks,1,both want same,,,,,,,
5404,     165  56  3,Nepal,2016,province 3,20,8,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,3.0,8,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
5408,     165  74  1,Nepal,2016,province 3,40,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,0.0,4,10,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5409,     165  91  1,Nepal,2016,province 3,24,7,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,less than him,2.0,3,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
5410,     165 100  1,Nepal,2016,province 3,39,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,0.0,5,6,female,not active in last 4 weeks - not postpartum abstinence,3,husband wants more,,,,,,,
5412,     165 118  1,Nepal,2016,province 3,46,0,1,rural,poorer,1,does not own,alone only,0,1,in the past year,0,not paid,,0.0,5,5,female,active in last 4 weeks,2,husband wants more,,,,,,,
5414,     165 126  2,Nepal,2016,province 3,23,0,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,0.0,5,3,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5415,     165 135  4,Nepal,2016,province 3,26,4,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,7.0,4,0,male,active in last 4 weeks,2,both want same,,,,,,,
5419,     165 162  2,Nepal,2016,province 3,20,5,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,2.0,4,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5420,     165 170  2,Nepal,2016,province 3,28,6,1,rural,poorest,0,does not own,does not own,0,0,in the past year,0,not paid,,5.0,5,2,male,active in last 4 weeks,2,both want same,,,,,,,
5422,     165 179  2,Nepal,2016,province 3,41,0,1,rural,poorest,0,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,not paid,,0.0,5,6,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,0,0,0,0,0,0
5423,     165 188  1,Nepal,2016,province 3,36,0,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,11.0,2,4,female,not active in last 4 weeks - not postpartum abstinence,2,,respondent and husband/partner,,,,,,
5424,     165 197  3,Nepal,2016,province 3,25,11,1,rural,poorer,1,does not own,does not own,0,0,no,0,,,11.0,3,0,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5425,     165 206  6,Nepal,2016,province 3,26,11,1,rural,richer,3,does not own,does not own,0,0,currently working,1,not paid,,11.0,8,1,male,active in last 4 weeks,2,both want same,,,,,,,
5426,     165 214  2,Nepal,2016,province 3,39,0,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,0.0,3,3,male,active in last 4 weeks,2,,,1,1,0,1,1,3
5427,     165 232  2,Nepal,2016,province 3,46,9,1,rural,middle,2,does not own,does not own,0,0,no,0,,,11.0,2,7,male,active in last 4 weeks,2,,,0,0,0,0,0,0
5429,     165 250  2,Nepal,2016,province 3,47,0,1,rural,poorer,1,does not own,alone only,0,1,currently working,1,not paid,,5.0,5,3,male,active in last 4 weeks,3,,,,,,,,
5430,     165 250  3,Nepal,2016,province 3,23,11,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,not paid,,8.0,5,2,male,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,0,0,0,0,0,0
5431,     165 258  2,Nepal,2016,province 3,37,2,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,about the same,9.0,2,0,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5432,     166   3  3,Nepal,2016,province 3,28,0,1,rural,poorer,1,does not own,does not own,0,0,in the past year,0,not paid,,7.0,5,2,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5433,     166  10  2,Nepal,2016,province 3,41,3,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,5,3,male,active in last 4 weeks,2,both want same,,,,,,,
5434,     166  10  4,Nepal,2016,province 3,19,8,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,9.0,5,1,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
5435,     166  14  1,Nepal,2016,province 3,49,0,1,rural,poorest,0,alone only,does not own,1,0,currently working,1,cash only,less than him,8.0,3,3,female,not active in last 4 weeks - not postpartum abstinence,3,husband wants more,respondent alone,,,,,,
5436,     166  14  2,Nepal,2016,province 3,24,11,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,more than him,11.0,3,0,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
5440,     166  22  1,Nepal,2016,province 3,34,2,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,cash only,about the same,4.0,5,4,female,active in last 4 weeks,2,husband wants more,respondent alone,,,,,,
5442,     166  33  1,Nepal,2016,province 3,38,0,1,rural,poorer,1,does not own,alone only,0,1,currently working,1,cash and in-kind,less than him,10.0,3,2,female,active in last 4 weeks,1,,respondent alone,0,0,0,0,0,0
5443,     166  37  1,Nepal,2016,province 3,29,9,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,10.0,4,2,female,active in last 4 weeks,2,both want same,respondent alone,,,,,,
5444,     166  48  2,Nepal,2016,province 3,48,3,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,5.0,4,3,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
5445,     166  52  1,Nepal,2016,province 3,38,0,1,rural,poorest,0,does not own,does not own,0,0,currently working,1,not paid,,6.0,4,2,female,active in last 4 weeks,1,husband wants more,,,,,,,
5446,     166  56  1,Nepal,2016,province 3,26,11,1,rural,richer,3,does not own,alone only,0,1,currently working,1,cash only,less than him,10.0,1,1,female,active in last 4 weeks,2,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
5447,     166  59  3,Nepal,2016,province 3,25,11,1,rural,poorer,1,does not own,alone only,0,1,currently working,1,cash only,more than him,10.0,5,2,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
5448,     166  74  1,Nepal,2016,province 3,28,11,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,more than him,11.0,3,1,female,active in last 4 weeks,1,both want same,respondent and husband/partner,,,,,,
5449,     166  78  1,Nepal,2016,province 3,28,10,1,rural,poorer,1,does not own,alone only,0,1,no,0,,,9.0,3,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,1,0,0,0,1,1
5450,     166  86  2,Nepal,2016,province 3,38,11,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash only,more than him,7.0,5,3,male,active in last 4 weeks,2,,husband/partner alone,,,,,,
5452,     166  89  1,Nepal,2016,province 3,20,10,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,cash and in-kind,less than him,11.0,2,1,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
5453,     166  93  1,Nepal,2016,province 3,33,11,1,rural,poorer,1,does not own,alone only,0,1,currently working,1,cash only,more than him,10.0,3,2,female,active in last 4 weeks,1,both want same,respondent alone,0,0,0,0,0,0
5456,     166 101  1,Nepal,2016,province 3,35,4,1,rural,richer,3,alone only,does not own,1,0,currently working,1,cash only,less than him,8.0,4,1,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants fewer,respondent alone,0,0,0,0,0,0
5457,     166 101  3,Nepal,2016,province 3,21,11,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,more than him,11.0,4,1,female,active in last 4 weeks,1,both want same,respondent alone,,,,,,
5459,     166 112  3,Nepal,2016,province 3,23,11,1,rural,poorer,1,does not own,does not own,0,0,currently working,1,not paid,,10.0,4,1,male,not active in last 4 weeks - not postpartum abstinence,1,husband wants more,,,,,,,
