,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
4210,     145  20  4,Maldives,2016,central region,28,7,1,rural,poorer,1,does not own,,0,1,no,0,,,6.0,10,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
4211,     145  20  7,Maldives,2016,central region,32,10,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,10,2,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
4213,     145  22  2,Maldives,2016,central region,27,16,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,8,1,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,,,,,,,
4214,     145  22  3,Maldives,2016,central region,24,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,8,1,female,active in last 4 weeks,2,both want same,,,,,,,
4216,     145  22  5,Maldives,2016,central region,21,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,8,0,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
4217,     145  25  1,Maldives,2016,central region,43,0,1,rural,middle,2,jointly only,,1,1,no,0,,,7.0,4,4,female,active in last 4 weeks,0,husband wants more,,,,,,,
4218,     146   1  1,Maldives,2016,central region,37,5,1,rural,poorest,0,does not own,,0,1,no,0,,,0.0,9,2,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
4219,     146   2  1,Maldives,2016,central region,45,7,1,rural,poorest,0,alone only,,1,1,no,0,,,7.0,13,2,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,,1,1,0,0,1,2
4220,     146   2  5,Maldives,2016,central region,45,0,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,more than him,0.0,13,3,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
4221,     146   3  6,Maldives,2016,central region,31,10,1,rural,poorest,0,does not own,,0,1,currently working,1,not paid,,9.0,16,1,female,active in last 4 weeks,1,don't know,,,,,,,
4222,     146   9  1,Maldives,2016,central region,47,0,1,rural,poorer,1,alone only,,1,1,currently working,1,cash only,less than him,0.0,9,3,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
4223,     146   9  3,Maldives,2016,central region,31,7,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,9,3,female,active in last 4 weeks,3,both want same,,,,,,,
4224,     146  11  2,Maldives,2016,central region,48,0,1,rural,poorest,0,jointly only,,1,1,in the past year,0,cash only,less than him,0.0,5,5,male,active in last 4 weeks,15,husband wants more,respondent and husband/partner,0,0,0,0,0,0
4225,     146  11  3,Maldives,2016,central region,24,10,1,rural,poorest,0,jointly only,,1,1,no,0,,,13.0,5,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
4227,     146  13  3,Maldives,2016,central region,42,13,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,more than him,8.0,6,3,female,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
4228,     146  17  1,Maldives,2016,central region,34,7,1,rural,middle,2,does not own,,0,1,no,0,,,0.0,5,2,female,active in last 4 weeks,4,don't know,,0,0,0,0,0,0
4229,     146  23  2,Maldives,2016,central region,31,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,about the same,13.0,6,2,female,active in last 4 weeks,2,don't know,respondent and husband/partner,,,,,,
4230,     147   2  2,Maldives,2016,central region,39,6,1,rural,poorer,1,alone only,,1,1,no,0,,,0.0,4,3,male,active in last 4 weeks,3,husband wants more,,0,0,0,0,0,0
4231,     147   3  3,Maldives,2016,central region,31,10,1,rural,poorest,0,does not own,,0,1,no,0,,,9.0,10,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,,1,0,0,0,1,1
4232,     147   3  5,Maldives,2016,central region,25,12,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,10,1,male,not active in last 4 weeks - not postpartum abstinence,3,don't know,respondent alone,,,,,,
4233,     147   3  6,Maldives,2016,central region,19,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,10,1,male,active in last 4 weeks,3,both want same,,,,,,,
4234,     147   5  1,Maldives,2016,central region,38,0,1,rural,poorest,0,jointly only,,1,1,no,0,,,don't know,7,3,female,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,,0,0,0,0,0,0
4235,     147   5  5,Maldives,2016,central region,30,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,7,2,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,,,,,,,
4236,     147   6  1,Maldives,2016,central region,24,10,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,4,2,female,active in last 4 weeks,2,husband wants more,,1,1,0,0,1,2
4237,     147  10  7,Maldives,2016,central region,26,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,10.0,19,1,male,active in last 4 weeks,1,both want same,respondent alone,,,,,,
4238,     147  10 16,Maldives,2016,central region,35,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,19,2,male,active in last 4 weeks,2,husband wants fewer,,,,,,,
4239,     147  12  1,Maldives,2016,central region,47,0,1,rural,poorer,1,alone only,,1,1,currently working,1,cash only,less than him,0.0,3,4,female,active in last 4 weeks,4,,respondent and husband/partner,0,0,0,0,0,0
4241,     147  15  3,Maldives,2016,central region,28,10,1,rural,poorest,0,jointly only,,1,1,no,0,,,10.0,4,1,female,not active in last 4 weeks - not postpartum abstinence,4,both want same,,0,0,0,0,0,0
4242,     147  19  2,Maldives,2016,central region,44,2,1,rural,poorest,0,jointly only,,1,1,currently working,1,cash only,husband/partner doesn't bring in money,0.0,3,3,male,active in last 4 weeks,4,both want same,respondent and husband/partner,1,1,0,0,1,2
4244,     147  23  2,Maldives,2016,central region,46,0,1,rural,poorer,1,alone only,,1,1,currently working,1,cash only,less than him,don't know,6,6,male,active in last 4 weeks,4,,respondent alone,,,,,,
4245,     147  23  3,Maldives,2016,central region,29,17,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,12.0,6,1,male,active in last 4 weeks,3,both want same,respondent alone,0,1,0,0,1,1
4246,     147  23  4,Maldives,2016,central region,26,10,1,rural,poorer,1,does not own,,0,1,no,0,,,12.0,6,1,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
4247,     147  24  1,Maldives,2016,central region,44,7,1,rural,poorer,1,does not own,,0,1,no,0,,,5.0,6,4,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
4248,     147  24  3,Maldives,2016,central region,25,14,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,more than him,13.0,6,1,female,not active in last 4 weeks - not postpartum abstinence,2,husband wants more,respondent and husband/partner,,,,,,
4249,     148   4  2,Maldives,2016,central region,45,0,1,rural,poorest,0,both alone and jointly,,1,1,currently working,1,cash only,less than him,0.0,3,5,female,not active in last 4 weeks - not postpartum abstinence,5,husband wants more,respondent and husband/partner,0,0,0,0,0,0
4250,     148   6  3,Maldives,2016,central region,29,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,7,2,female,active in last 4 weeks,non-numeric response,don't know,,,,,,,
4251,     148   8  2,Maldives,2016,central region,39,3,1,rural,poorer,1,jointly only,,1,1,currently working,1,cash only,less than him,14.0,4,2,male,active in last 4 weeks,non-numeric response,both want same,respondent and husband/partner,0,0,0,0,0,0
4252,     148   9  2,Maldives,2016,central region,48,0,1,rural,poorest,0,alone only,,1,1,currently working,1,cash only,less than him,0.0,6,7,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
4253,     148   9  4,Maldives,2016,central region,23,12,1,rural,poorest,0,jointly only,,1,1,no,0,,,12.0,6,1,male,active in last 4 weeks,6,husband wants fewer,,1,0,0,0,1,1
4254,     148  13  1,Maldives,2016,central region,27,9,1,rural,middle,2,jointly only,,1,1,currently working,1,cash only,about the same,12.0,5,2,female,active in last 4 weeks,4,both want same,respondent alone,0,0,0,0,0,0
4256,     148  15  1,Maldives,2016,central region,47,0,1,rural,poorest,0,does not own,,0,1,no,0,,,0.0,12,6,female,active in last 4 weeks,5,both want same,,0,0,0,0,0,0
4257,     148  15  3,Maldives,2016,central region,32,8,1,rural,poorest,0,does not own,,0,1,no,0,,,7.0,12,2,female,active in last 4 weeks,3,both want same,,,,,,,
4258,     148  15  5,Maldives,2016,central region,27,8,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,more than him,10.0,12,0,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
4260,     148  20  1,Maldives,2016,central region,40,5,1,rural,poorest,0,jointly only,,1,1,currently working,1,cash only,less than him,15.0,5,6,female,active in last 4 weeks,non-numeric response,don't know,respondent and husband/partner,0,0,0,0,0,0
4261,     148  22  3,Maldives,2016,central region,42,5,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,5.0,6,4,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,husband/partner alone,0,0,0,0,0,0
4263,     148  23  3,Maldives,2016,central region,38,7,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,don't know,8,4,male,active in last 4 weeks,non-numeric response,both want same,respondent alone,0,0,0,0,0,0
4265,     148  24  1,Maldives,2016,central region,29,10,1,rural,poorest,0,does not own,,0,1,no,0,,,10.0,3,2,female,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
4267,     148  25  4,Maldives,2016,central region,29,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,13.0,12,2,male,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
4268,     148  26  2,Maldives,2016,central region,40,9,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,0.0,5,3,male,active in last 4 weeks,2,,respondent and husband/partner,0,0,0,0,0,0
4269,     149   1  1,Maldives,2016,central region,40,7,1,rural,poorer,1,alone only,,1,1,in the past year,0,cash only,about the same,0.0,6,4,female,active in last 4 weeks,4,,respondent and husband/partner,,,,,,
4270,     149   1  4,Maldives,2016,central region,19,10,1,rural,poorer,1,jointly only,,1,1,in the past year,0,cash only,less than him,10.0,6,0,female,active in last 4 weeks,4,both want same,respondent and husband/partner,0,0,0,0,0,0
4271,     149   7  1,Maldives,2016,central region,48,0,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,husband/partner doesn't bring in money,0.0,5,5,female,active in last 4 weeks,5,both want same,respondent and husband/partner,,,,,,
4273,     149   9  1,Maldives,2016,central region,42,7,1,rural,poorest,0,jointly only,,1,1,no,0,,,0.0,3,4,female,active in last 4 weeks,4,both want same,,0,0,0,0,0,0
4274,     149  10  2,Maldives,2016,central region,32,7,1,rural,poorer,1,does not own,,0,1,no,0,,,6.0,4,4,male,active in last 4 weeks,4,,,1,1,1,0,1,2
4275,     149  12  2,Maldives,2016,central region,46,5,1,rural,middle,2,both alone and jointly,,1,1,no,0,,,5.0,7,5,male,active in last 4 weeks,5,,,,,,,,
4276,     149  12  3,Maldives,2016,central region,31,10,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,about the same,7.0,7,1,male,active in last 4 weeks,3,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
4277,     149  13  3,Maldives,2016,central region,31,8,1,rural,poorest,0,alone only,,1,1,currently working,1,cash only,more than him,4.0,15,3,male,active in last 4 weeks,4,,respondent alone,,,,,,
4278,     149  13  4,Maldives,2016,central region,25,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,less than him,7.0,15,1,male,active in last 4 weeks,2,husband wants fewer,respondent and husband/partner,0,1,0,0,1,1
4279,     149  14  2,Maldives,2016,central region,37,7,1,rural,middle,2,alone only,,1,1,currently working,1,cash only,about the same,7.0,5,5,male,active in last 4 weeks,3,husband wants more,respondent alone,0,0,0,0,0,0
4280,     149  16  2,Maldives,2016,central region,33,10,1,rural,poorer,1,does not own,,0,1,no,0,,,7.0,8,3,male,active in last 4 weeks,3,both want same,,,,,,,
4282,     149  19  1,Maldives,2016,central region,41,7,1,rural,poorest,0,alone only,,1,1,currently working,1,cash only,less than him,3.0,5,6,female,active in last 4 weeks,4,husband wants more,respondent alone,,,,,,
4283,     149  20  1,Maldives,2016,central region,44,7,1,rural,middle,2,jointly only,,1,1,no,0,,,0.0,5,7,female,active in last 4 weeks,7,,,0,0,0,0,0,0
4284,     149  20  2,Maldives,2016,central region,23,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,5,1,female,not active in last 4 weeks - not postpartum abstinence,non-numeric response,both want same,,,,,,,
4286,     149  21  3,Maldives,2016,central region,23,10,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,10.0,9,1,male,active in last 4 weeks,non-numeric response,husband wants more,respondent and husband/partner,,,,,,
4288,     149  24  3,Maldives,2016,central region,22,13,1,rural,poorer,1,does not own,,0,1,in the past year,0,cash only,don't know,7.0,5,0,male,active in last 4 weeks,2,don't know,respondent alone,0,0,0,0,0,0
4289,     150   1  2,Maldives,2016,central region,37,8,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,8.0,6,1,male,active in last 4 weeks,2,husband wants more,respondent alone,,,,,,
4291,     150   4  2,Maldives,2016,central region,41,10,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,4,2,male,active in last 4 weeks,non-numeric response,husband wants fewer,,0,0,0,0,0,0
4292,     150   7  2,Maldives,2016,central region,48,3,1,rural,poorest,0,does not own,,0,1,no,0,,,3.0,3,2,male,active in last 4 weeks,2,husband wants more,,0,0,0,0,0,0
4293,     150   8  3,Maldives,2016,central region,29,10,1,rural,middle,2,does not own,,0,1,no,0,,,15.0,6,1,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
4295,     150  10  5,Maldives,2016,central region,26,15,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,15.0,9,0,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
4296,     150  10  6,Maldives,2016,central region,26,10,1,rural,middle,2,does not own,,0,1,no,0,,,14.0,9,0,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,,,,,,,
4297,     150  10  8,Maldives,2016,central region,27,13,1,rural,middle,2,does not own,,0,1,no,0,,,10.0,9,1,male,active in last 4 weeks,4,both want same,,,,,,,
4299,     150  11  4,Maldives,2016,central region,25,14,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,more than him,10.0,5,0,male,not active in last 4 weeks - not postpartum abstinence,5,both want same,respondent alone,0,0,0,0,0,0
4300,     150  11  5,Maldives,2016,central region,18,12,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,10.0,5,0,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
4301,     150  12  2,Maldives,2016,central region,40,6,1,rural,middle,2,does not own,,0,1,currently working,1,cash only,less than him,7.0,7,3,female,active in last 4 weeks,4,both want same,respondent and husband/partner,,,,,,
4302,     150  12  4,Maldives,2016,central region,34,10,1,rural,middle,2,alone only,,1,1,no,0,,,10.0,7,1,female,active in last 4 weeks,2,husband wants more,,,,,,,
4303,     150  13  3,Maldives,2016,central region,33,7,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,less than him,8.0,11,2,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
4305,     150  13  5,Maldives,2016,central region,29,10,1,rural,poorer,1,both alone and jointly,,1,1,no,0,,,10.0,11,2,female,not active in last 4 weeks - not postpartum abstinence,3,husband wants fewer,,,,,,,
4306,     150  14  2,Maldives,2016,central region,36,7,1,rural,poorer,1,both alone and jointly,,1,1,no,0,,,6.0,6,3,male,active in last 4 weeks,non-numeric response,both want same,,,,,,,
4308,     150  15  2,Maldives,2016,central region,30,10,1,rural,poorest,0,does not own,,0,1,currently working,1,cash only,about the same,10.0,6,2,female,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
4310,     150  16  4,Maldives,2016,central region,31,10,1,rural,poorer,1,does not own,,0,1,no,0,,,14.0,6,1,male,active in last 4 weeks,3,husband wants fewer,,0,0,0,0,0,0
4312,     150  19  2,Maldives,2016,central region,41,5,1,rural,poorer,1,does not own,,0,1,currently working,1,cash only,more than him,0.0,5,6,male,active in last 4 weeks,6,,respondent and husband/partner,,,,,,
4313,     150  20  4,Maldives,2016,central region,27,10,1,rural,poorer,1,does not own,,0,1,no,0,,,10.0,7,1,female,active in last 4 weeks,non-numeric response,both want same,,0,0,0,0,0,0
