,caseid,country,year,province,age,education,if_union,if_urban,wealth_index,wealth_index_code,house_ownership,land_owenership,if_own_house,if_own_land,if_employment,if_employment_current,employment_pay_method,if_earn_more,partner_edu,num_household,num_child,sex_head_household,sexual_activity,ideal_num_child,partner_ideal_child,money_decide_person,if_emo_vio,if_phy_vio,if_phy_vio_severe,if_sex_vio,if_vio,num_vio
6740,       23920  2,Cambodia,2014,phnom penh,34,2,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,5.0,5,2,male,active in last 4 weeks,5,husband wants more,respondent alone,,,,,,
6742,       23921  2,Cambodia,2014,phnom penh,35,5,1,urban,richest,4,does not own,jointly only,0,1,currently working,1,cash only,less than him,8.0,4,2,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
6743,       23922  2,Cambodia,2014,phnom penh,27,12,1,urban,richest,4,alone only,jointly only,1,1,currently working,1,cash only,more than him,16.0,4,0,female,active in last 4 weeks,2,husband wants more,respondent alone,,,,,,
6745,       23923  2,Cambodia,2014,phnom penh,31,7,1,urban,richest,4,alone only,alone only,1,1,no,0,,,15.0,4,2,male,active in last 4 weeks,3,both want same,,,,,,,
6746,       23924  3,Cambodia,2014,phnom penh,40,11,1,urban,richest,4,jointly only,does not own,1,0,currently working,1,cash only,more than him,12.0,5,1,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
6749,       240 2  3,Cambodia,2014,phnom penh,20,7,1,rural,middle,2,both alone and jointly,does not own,1,0,in the past year,0,cash only,less than him,10.0,7,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent alone,,,,,,
6751,       240 3  4,Cambodia,2014,phnom penh,23,7,1,rural,richest,4,alone only,does not own,1,0,currently working,1,cash only,less than him,11.0,6,1,male,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
6756,       240 7  2,Cambodia,2014,phnom penh,30,5,1,rural,richest,4,jointly only,does not own,1,0,currently working,1,cash only,about the same,8.0,6,3,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
6758,       240 8  4,Cambodia,2014,phnom penh,21,9,1,rural,middle,2,does not own,does not own,0,0,currently working,1,cash only,less than him,7.0,11,0,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent and husband/partner,,,,,,
6759,       240 8  9,Cambodia,2014,phnom penh,21,4,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,cash only,about the same,9.0,11,1,male,active in last 4 weeks,5,both want same,respondent alone,,,,,,
6760,       240 9  1,Cambodia,2014,phnom penh,31,5,1,rural,richest,4,jointly only,jointly only,1,1,no,0,,,7.0,4,0,female,not active in last 4 weeks - not postpartum abstinence,5,both want same,,,,,,,
6761,       24010  2,Cambodia,2014,phnom penh,46,5,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,9.0,7,4,male,not active in last 4 weeks - not postpartum abstinence,4,,respondent alone,,,,,,
6763,       24010  6,Cambodia,2014,phnom penh,21,3,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,10.0,7,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
6764,       24011  2,Cambodia,2014,phnom penh,34,7,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,about the same,8.0,4,2,male,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,respondent alone,,,,,,
6765,       24012  1,Cambodia,2014,phnom penh,41,5,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,8.0,6,4,female,active in last 4 weeks,3,don't know,respondent alone,,,,,,
6766,       24013  4,Cambodia,2014,phnom penh,30,12,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,12.0,6,1,male,active in last 4 weeks,2,both want same,respondent and husband/partner,0,0,0,0,0,0
6767,       24014  2,Cambodia,2014,phnom penh,22,6,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,about the same,7.0,5,1,female,active in last 4 weeks,3,husband wants more,respondent alone,,,,,,
6768,       24015  2,Cambodia,2014,phnom penh,35,7,1,rural,richest,4,jointly only,alone only,1,1,currently working,1,cash only,less than him,4.0,4,2,male,active in last 4 weeks,6,don't know,respondent alone,,,,,,
6769,       24016  2,Cambodia,2014,phnom penh,33,4,1,rural,richest,4,jointly only,alone only,1,1,currently working,1,cash only,about the same,7.0,4,2,male,active in last 4 weeks,2,husband wants more,husband/partner alone,0,0,0,0,0,0
6772,       24020  2,Cambodia,2014,phnom penh,44,0,1,rural,poorer,1,jointly only,jointly only,1,1,currently working,1,cash only,more than him,0.0,6,4,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
6776,       24022  2,Cambodia,2014,phnom penh,44,3,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash and in-kind,less than him,3.0,6,3,male,not active in last 4 weeks - not postpartum abstinence,4,don't know,respondent and husband/partner,0,0,0,0,0,0
6779,       24023  3,Cambodia,2014,phnom penh,23,6,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,6,1,female,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
6783,       24028  1,Cambodia,2014,phnom penh,31,4,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,6.0,3,2,female,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,1,1,0,0,1,2
6786,       241 3  2,Cambodia,2014,phnom penh,44,4,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash and in-kind,about the same,3.0,8,5,male,not active in last 4 weeks - not postpartum abstinence,don't know,both want same,respondent and husband/partner,,,,,,
6789,       241 4  3,Cambodia,2014,phnom penh,18,11,1,rural,richest,4,both alone and jointly,jointly only,1,1,no,0,,,12.0,4,0,male,active in last 4 weeks,2,both want same,,0,0,0,0,0,0
6790,       241 5  2,Cambodia,2014,phnom penh,36,9,1,rural,richest,4,jointly only,alone only,1,1,currently working,1,cash only,less than him,9.0,5,3,male,not active in last 4 weeks - not postpartum abstinence,3,both want same,respondent alone,,,,,,
6791,       241 6  5,Cambodia,2014,phnom penh,22,10,1,rural,richer,3,does not own,alone only,0,1,no,0,,,12.0,7,2,male,active in last 4 weeks,3,both want same,,,,,,,
6792,       241 7  2,Cambodia,2014,phnom penh,42,7,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash and in-kind,about the same,9.0,7,4,male,not active in last 4 weeks - not postpartum abstinence,don't know,both want same,respondent and husband/partner,,,,,,
6793,       241 7  3,Cambodia,2014,phnom penh,21,8,1,rural,richer,3,does not own,does not own,0,0,in the past year,0,cash only,more than him,11.0,7,1,male,active in last 4 weeks,2,don't know,respondent alone,,,,,,
6795,       241 8  2,Cambodia,2014,phnom penh,49,3,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash and in-kind,about the same,9.0,5,3,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent and husband/partner,,,,,,
6797,       241 9  2,Cambodia,2014,phnom penh,24,10,1,rural,middle,2,jointly only,jointly only,1,1,currently working,1,cash only,more than him,12.0,4,2,male,active in last 4 weeks,2,both want same,respondent alone,,,,,,
6798,       24111  2,Cambodia,2014,phnom penh,35,4,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash and in-kind,about the same,8.0,7,5,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
6799,       24113  2,Cambodia,2014,phnom penh,35,5,1,rural,richest,4,alone only,alone only,1,1,currently working,1,cash only,about the same,5.0,6,2,male,active in last 4 weeks,5,don't know,respondent and husband/partner,0,0,0,0,0,0
6806,       24117  2,Cambodia,2014,phnom penh,25,9,1,rural,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,1.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
6807,       24118  4,Cambodia,2014,phnom penh,24,3,1,rural,middle,2,does not own,does not own,0,0,in the past year,0,cash only,less than him,0.0,6,1,female,active in last 4 weeks,4,husband wants fewer,respondent alone,,,,,,
6808,       24119  2,Cambodia,2014,phnom penh,27,11,1,rural,richer,3,jointly only,does not own,1,0,no,0,,,12.0,5,2,male,not active in last 4 weeks - postpartum abstinence,4,both want same,,0,0,0,0,0,0
6809,       24120  1,Cambodia,2014,phnom penh,46,10,1,rural,richest,4,alone only,alone only,1,1,currently working,1,cash only,more than him,9.0,9,6,female,not active in last 4 weeks - not postpartum abstinence,4,,respondent alone,,,,,,
6810,       24120  3,Cambodia,2014,phnom penh,24,7,1,rural,richest,4,does not own,does not own,0,0,"have a job, but on leave last 7 days",1,cash only,less than him,16.0,9,1,female,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent alone,,,,,,
6811,       24121  4,Cambodia,2014,phnom penh,26,14,1,rural,richest,4,does not own,does not own,0,0,in the past year,0,cash only,about the same,14.0,8,2,male,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent alone,,,,,,
6812,       24122  2,Cambodia,2014,phnom penh,45,2,1,rural,richest,4,jointly only,both alone and jointly,1,1,currently working,1,cash only,about the same,9.0,7,4,male,not active in last 4 weeks - not postpartum abstinence,6,,respondent alone,,,,,,
6813,       24122  3,Cambodia,2014,phnom penh,22,11,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,14.0,7,1,male,active in last 4 weeks,3,both want same,respondent alone,0,0,0,0,0,0
6814,       24123  4,Cambodia,2014,phnom penh,26,9,1,rural,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,9.0,7,1,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
6815,       24124  2,Cambodia,2014,phnom penh,42,8,1,rural,richer,3,alone only,alone only,1,1,currently working,1,cash only,about the same,9.0,4,2,male,active in last 4 weeks,4,both want same,respondent alone,,,,,,
6818,       24125  2,Cambodia,2014,phnom penh,27,11,1,rural,richest,4,jointly only,jointly only,1,1,no,0,,,10.0,3,1,male,active in last 4 weeks,3,both want same,,0,0,0,0,0,0
6820,       24127  3,Cambodia,2014,phnom penh,26,9,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,12.0,11,1,male,active in last 4 weeks,3,husband wants fewer,respondent alone,,,,,,
6821,       24127  4,Cambodia,2014,phnom penh,22,12,1,rural,richer,3,does not own,does not own,0,0,currently working,1,cash only,less than him,12.0,11,1,male,not active in last 4 weeks - postpartum abstinence,2,both want same,respondent alone,,,,,,
6823,       24128  2,Cambodia,2014,phnom penh,47,9,1,rural,richer,3,jointly only,jointly only,1,1,currently working,1,cash only,less than him,9.0,5,3,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,respondent alone,0,0,0,0,0,0
6826,       242 1  2,Cambodia,2014,phnom penh,30,3,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,5.0,8,4,male,not active in last 4 weeks - postpartum abstinence,2,husband wants fewer,respondent and husband/partner,0,0,0,0,0,0
6827,       242 2  2,Cambodia,2014,phnom penh,38,7,1,urban,richest,4,jointly only,does not own,1,0,currently working,1,cash only,about the same,4.0,7,2,male,not active in last 4 weeks - not postpartum abstinence,4,husband wants fewer,respondent and husband/partner,,,,,,
6829,       242 3  2,Cambodia,2014,phnom penh,34,16,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,16.0,5,2,male,active in last 4 weeks,3,husband wants more,respondent alone,,,,,,
6830,       242 4  2,Cambodia,2014,phnom penh,40,5,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,7.0,5,3,male,active in last 4 weeks,3,don't know,respondent and husband/partner,,,,,,
6833,       242 5  2,Cambodia,2014,phnom penh,32,5,1,urban,richest,4,does not own,jointly only,0,1,currently working,1,cash only,less than him,16.0,5,2,male,active in last 4 weeks,4,husband wants fewer,respondent alone,,,,,,
6834,       242 6  2,Cambodia,2014,phnom penh,24,12,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,20.0,2,0,male,active in last 4 weeks,2,husband wants more,respondent and husband/partner,,,,,,
6835,       242 8  2,Cambodia,2014,phnom penh,30,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,14.0,5,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,,,,,,
6836,       242 9  2,Cambodia,2014,phnom penh,30,6,1,urban,richest,4,does not own,does not own,0,0,no,0,,,18.0,4,2,male,active in last 4 weeks,1,husband wants more,,,,,,,
6837,       24210  2,Cambodia,2014,phnom penh,32,8,1,urban,richest,4,does not own,jointly only,0,1,currently working,1,cash only,about the same,11.0,3,1,male,active in last 4 weeks,3,both want same,respondent and husband/partner,0,0,0,0,0,0
6838,       24211  2,Cambodia,2014,phnom penh,22,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,16.0,6,2,female,active in last 4 weeks,3,both want same,respondent alone,,,,,,
6839,       24212  1,Cambodia,2014,phnom penh,35,5,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,4.0,7,3,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent and husband/partner,,,,,,
6840,       24212  3,Cambodia,2014,phnom penh,17,9,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,more than him,12.0,7,0,female,active in last 4 weeks,3,don't know,respondent and husband/partner,,,,,,
6841,       24213  2,Cambodia,2014,phnom penh,38,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,less than him,8.0,4,2,male,active in last 4 weeks,4,husband wants more,respondent alone,0,0,0,0,0,0
6842,       24214  3,Cambodia,2014,phnom penh,31,6,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,14.0,11,3,male,active in last 4 weeks,5,both want same,,,,,,,
6845,       24215  2,Cambodia,2014,phnom penh,32,6,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,less than him,9.0,5,3,male,active in last 4 weeks,4,husband wants fewer,respondent and husband/partner,,,,,,
6846,       24216  2,Cambodia,2014,phnom penh,41,8,1,urban,richest,4,jointly only,jointly only,1,1,no,0,,,8.0,6,3,male,not active in last 4 weeks - not postpartum abstinence,4,both want same,,,,,,,
6850,       24218  4,Cambodia,2014,phnom penh,22,13,1,urban,richest,4,does not own,does not own,0,0,in the past year,0,cash only,less than him,16.0,5,0,female,not active in last 4 weeks - not postpartum abstinence,2,both want same,respondent alone,,,,,,
6852,       24219  2,Cambodia,2014,phnom penh,30,6,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,about the same,5.0,6,4,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
6853,       24220  2,Cambodia,2014,phnom penh,21,7,1,urban,richest,4,does not own,alone only,0,1,in the past year,0,cash only,less than him,15.0,5,1,male,not active in last 4 weeks - postpartum abstinence,4,both want same,respondent alone,,,,,,
6856,       24223  2,Cambodia,2014,phnom penh,42,5,1,urban,richest,4,does not own,does not own,0,0,currently working,1,cash only,about the same,11.0,4,1,male,active in last 4 weeks,2,don't know,respondent and husband/partner,,,,,,
6857,       24224  2,Cambodia,2014,phnom penh,39,7,1,urban,richest,4,jointly only,jointly only,1,1,currently working,1,cash only,more than him,12.0,4,2,male,active in last 4 weeks,2,both want same,respondent and husband/partner,,,,,,
6859,       243 1  2,Cambodia,2014,phnom penh,44,16,1,urban,richest,4,both alone and jointly,both alone and jointly,1,1,currently working,1,cash only,more than him,12.0,4,0,male,active in last 4 weeks,2,both want same,respondent alone,0,0,0,0,0,0
6860,       243 2  2,Cambodia,2014,phnom penh,48,8,1,urban,richest,4,does not own,jointly only,0,1,currently working,1,cash only,less than him,8.0,10,6,male,active in last 4 weeks,3,husband wants more,respondent alone,,,,,,
